Entity,Day,total_vaccinations
Wyoming,2/3/21,60775
Wyoming,2/4/21,60775
Wyoming,2/5/21,67417
Wyoming,2/6/21,71858
Wyoming,2/7/21,71858
Wyoming,2/8/21,76457
Wyoming,2/9/21,76457
Wyoming,2/10/21,79515
Wyoming,2/11/21,79515
Wyoming,2/12/21,89138
Wyoming,2/13/21,89138
Wyoming,2/14/21,99099
Wyoming,2/16/21,100186
Wyoming,2/17/21,100186
Wyoming,2/18/21,105426
Wyoming,2/19/21,124310
Wyoming,2/20/21,129060
Wyoming,2/21/21,129470
Wyoming,2/22/21,135635
Wyoming,2/23/21,136163
Wyoming,2/24/21,136366
Wyoming,2/25/21,141545
Wyoming,2/26/21,145577
Wyoming,2/27/21,151584
Wyoming,2/28/21,156397
Wyoming,3/1/21,156741
Wyoming,3/2/21,156776
Wyoming,3/3/21,162918
Wyoming,3/4/21,163194
Wyoming,3/5/21,166712
Wyoming,3/6/21,177496
Wyoming,3/7/21,178035
Wyoming,3/8/21,185580
Wyoming,3/9/21,185813
Wyoming,3/10/21,190180
Wyoming,3/11/21,190570
Wyoming,3/12/21,199232
Wyoming,3/13/21,206091
Wyoming,3/14/21,211910
Wyoming,3/15/21,212499
Wyoming,3/16/21,213969
Wyoming,3/17/21,214015
Wyoming,3/18/21,214050
Wyoming,3/19/21,220735
Wyoming,3/20/21,220993
Wyoming,3/21/21,221336
Wyoming,3/22/21,221452
Wyoming,3/23/21,235171
Wyoming,3/24/21,235424
Wyoming,3/25/21,242919
Wyoming,3/26/21,243336
Wyoming,3/27/21,243604
Wyoming,3/28/21,244038
Wyoming,3/29/21,261950
Wyoming,3/30/21,261963
Wyoming,3/31/21,262406
Wyoming,4/1/21,270226
Wyoming,4/2/21,270599
Wyoming,4/3/21,270862
Wyoming,4/4/21,286685
Wyoming,4/5/21,286966
Wyoming,4/6/21,288270
Wyoming,4/7/21,288586
Wyoming,4/8/21,288814
Wyoming,4/9/21,289028
Wyoming,4/10/21,289340
